ID,Elevation,Veg.mass,PLFA,Time,Act-ele,Longtitude,Latitude,Aspect,Slope,Distance_between_origin,Distance_origin,Direction_origin,X,Y,pH,TP,SWC,TOC,TN,C/N,DOC,DON,DOC/DON,NDVI,GET,ET,GTmin,GTmax,GT,GP,MOI,Tmin,Tmax,DTR,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,ET/bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,PS,PLFA-bacteria,PLFA-fungus,PLFA-actinomyces,G+,G-,G+/G-,Chao1,Shannon
HDX088,4800,48,28.7936591,2013,4792,91.05806603,30.53194,139.3990021,12.9793997,4803m_74m_E,100,E,100,0,6.265,0.617,0.092,22.678,1.882,12.05,58.545,9.206,6.359439496,0.255592018,98.80962429,141.5878429,3.017042286,11.48971,7.251921452,399.1624256,0.401220655,-3.136669143,5.829555857,8.966225,1.346443444,8.966225059,34.97860878,595.4414581,13.34099884,-12.31519062,25.65618946,8.284110656,-4.808187878,8.460077782,-5.950206552,436.3738537,0.324464543,160.3867133,0.314285714,140.1478515,325.5717122,3.262857127,307.198855,5.634285671,140.148,,,,,,,,
HDX089,4800,250,28.7936591,2013,4807,91.06594077,30.53613,151.3899994,32.0671005,4800m_1km_E,1000,E,1000,0,5.97,0.753,0.293,58.256,4.763,12.231,112.118,15.077,7.436360019,0.260564178,98.80962429,141.5878429,3.017042286,11.48971,7.251921452,399.1624256,0.401220655,-3.136669143,5.829555857,8.966225,1.346443444,8.966225059,34.97860878,595.4414581,13.34099884,-12.31519062,25.65618946,8.284110656,-4.808187878,8.460077782,-5.950206552,436.3738537,0.324464543,160.3867133,0.314285714,140.1478515,325.5717122,3.262857127,307.198855,5.634285671,140.148,,,,,,,,
HDX090,4800,203,28.7936591,2013,4808,91.13452919,30.58987,116.3010025,19.9920998,4800m_10km_E,10000,E,10000,0,5.605,0.638,0.055,65.277,5.608,11.639,76.51,10.259,7.457841895,0.209704861,98.80962429,141.5878429,3.017042286,11.48971,7.251921452,399.1624256,0.401220655,-3.136669143,5.829555857,8.966225,1.346443444,8.966225059,34.97860878,595.4414581,13.34099884,-12.31519062,25.65618946,8.284110656,-4.808187878,8.460077782,-5.950206552,436.3738537,0.324464543,160.3867133,0.314285714,140.1478515,325.5717122,3.262857127,307.198855,5.634285671,140.148,,,,,,,,
HDX091,4900,199,72.90304631,2013,4901,91.00141205,30.50014,131.8549957,27.0974007,4900m_10km_W,10000,W,-10000,0,5.555,0.723,0.361,54.159,4.839,11.192,122.671,20.868,5.878426299,0.351029813,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
HDX092,4900,199,72.90304631,2013,4903,91.04882994,30.53187,146.8209991,27.3724003,4900m_1km_W,1000,W,-1000,0,5.405,0.634,0.384,48.762,3.886,12.548,121.794,20.818,5.850417908,0.313108951,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
HDX093,4900,432,72.90304631,2013,4905,91.05703239,30.53435,112.3349991,30.1606998,4911m_49m_W,100,W,-100,0,5.535,0.557,0.385,58.906,4.425,13.313,176.135,22.59,7.797034086,0.324936867,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
HDX094,4900,319,72.90304631,2013,4905,91.05759367,30.53449,144.4620056,19.7192001,4911m_10m_W,10,W,-10,0,5.305,0.585,0.306,58.355,4.653,12.54,136.631,110.624,1.235093651,0.34517917,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
HDX095,4900,86,72.90304631,2013,4905,91.05779374,30.53454,178.6360016,23.7064991,4911m_1m_W,1,W,-1,0,5.58,0.633,0.442,59.849,4.597,13.02,239.244,27.834,8.595386937,0.257064462,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
HDX096,4900,37,72.90304631,2013,4919,91.05778103,30.53489,185.5599976,25.7458992,4921m_10m_U,10,U,0,10,5.385,0.541,0.492,54.507,3.939,13.837,573.329,47.091,12.17491665,0.306509882,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
HDX097,4900,78,72.90304631,2013,4910,91.05775837,30.5346,184.8990021,21.7024994,4912m_1m_U,1,U,0,1,5.145,0.607,0.296,57.77,4.636,12.46,112.901,19.976,5.651832199,0.257064462,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
HDX098,4900,199,47.05757157,2013,4905,91.05782732,30.53456,184.8990021,23.7064991,4911m,0,O,0,0,5.275,0.555,0.471,65.468,5,13.093,193.529,32.191,6.011897735,0.257064462,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,42.72863894,0.771489271,3.557443358,15.09748202,20.06062517,0.752592798,7428.926471,11.28945
HDX099,4900,236,72.90304631,2013,4903,91.05785145,30.53451,178.6360016,19.2950993,4910m_1m_D,1,B,0,-1,5.71,0.745,0.431,58.277,4.757,12.25,112.837,17.471,6.45853128,0.257064462,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
HDX100,4900,184,72.90304631,2013,4883,91.05799016,30.53409,171.0269928,13.5197001,4901m_10m_D,10,B,0,-10,5.63,0.682,0.39,52,4.333,12,209.067,25.223,8.2887444,0.256417155,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
HDX101,4900,118,109.7246801,2013,4905,91.05786839,30.53456,184.8990021,23.7064991,4911m_1m_E,1,E,1,0,5.705,0.641,0.417,54.764,4.142,13.222,120.898,21.463,5.632856544,0.257064462,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,99.79735945,2.266587644,7.660733001,37.97614926,41.83472504,0.907766197,7198.396774,11.04478
HDX102,4900,132,61.92688725,2013,4905,91.05802552,30.53461,198.121994,23.7064991,4911m_10m_E,10,E,10,0,5.215,0.545,0.38,58.584,4.415,13.271,123.607,22.045,5.607031073,0.310214907,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,56.85527278,0.827974749,4.243639722,20.04875145,25.11983029,0.798124478,7248.415473,11.14963
HDX103,4900,209,72.90304631,2013,4905,91.05851117,30.53476,199.0749969,25.2549,4911m_79m_E,100,E,100,0,5.825,0.536,0.439,57.065,4.517,12.633,200.672,19.475,10.30408216,0.332649469,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
HDX104,4900,208,72.90304631,2013,4897,91.06546929,30.53804,125.7269974,14.2330999,4899m_1km_E,1000,E,1000,0,5.66,0.575,0.361,46.862,3.341,14.028,210.324,25.325,8.304995064,0.250915498,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
HDX105,4900,312,72.90304631,2013,4879,91.13468046,30.59154,296.5650024,1.06752,4900m_10km_E,10000,E,10000,0,5.565,0.731,0.47,61.55,5.053,12.182,200.892,22.99,8.738234015,0.341267854,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
HDX106,5000,238.4,79.06507875,2013,4995,90.99977649,30.50126,127.072998,25.1737003,5000m_10km_W,10000,W,-10000,0,6.11,0.733,0.089,46.217,3.712,12.452,125.809,12.883,9.765504929,0.356772631,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,,,,,,,,
HDX107,5000,218,79.06507875,2013,4986,91.04723042,30.53318,183.2149963,20.3759003,5000m_1km_W,1000,W,-1000,0,5.39,0.688,0.483,78.634,5.781,13.603,210.425,20.551,10.23916111,0.357855529,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,,,,,,,,
HDX108,5000,344,79.06507875,2013,5011,91.0562318,30.53633,164.7449951,13.3621998,5002m_86m_W,100,W,-100,0,5.38,0.532,0.504,78.271,5.42,14.441,174.79,21.029,8.311855057,0.400180072,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,,,,,,,,
HDX109,5000,238.4,79.06507875,2013,5011,91.05675,30.53666,158.4989929,6.7958598,5002m_10m_W,10,W,-10,0,5.22,0.642,0.569,68.071,5.008,13.593,203.495,23.817,8.54410715,0.353160352,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,,,,,,,,
HDX110,5000,238.4,79.06507875,2013,5011,91.05697489,30.5366,158.4989929,8.40658,5002m_1m_W,1,W,-1,0,5.2,0.66,0.357,64.911,4.774,13.596,208.591,22.066,9.453049941,0.353160352,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,,,,,,,,
HDX112,5000,238.4,46.58735995,2013,5013,91.05702238,30.53666,158.4989929,8.40658,5003m_1m_U,1,U,0,1,5.63,0.574,0.301,35.497,2.643,13.429,167.567,12.9,12.98968992,0.353160352,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,42.40573882,0.586136933,3.595484194,17.77046587,18.22056647,0.975297113,6820.142216,11.08951
HDX113,5000,269,67.59606643,2013,5011,91.05704486,30.53663,158.4989929,8.40658,5002m,0,O,0,0,5.51,0.636,0.307,58.299,4.325,13.478,146.295,13.657,10.71208904,0.362231642,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,61.94168312,1.261207104,4.393176209,25.89141505,26.06930283,0.993176351,6855.017182,10.90713
HDX114,5000,181,123.0118099,2013,5011,91.05708482,30.53657,159.3049927,8.40658,5001m_1m_D,1,B,0,-1,5.745,0.837,0.336,72.577,5.676,12.787,245.97,36.414,6.754819575,0.362231642,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,113.2366618,0,8.851476066,45.32155165,43.18845522,1.049390431,6720.362319,11.15755
HDX115,5000,179,79.06507875,2013,5003,91.05713993,30.53649,159.3049927,11.3338003,4992m_10m_D,10,B,0,-10,5.385,0.637,0.483,77.269,5.844,13.222,400.486,41.734,9.596156611,0.350263774,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,,,,,,,,
HDX116,5000,230,79.06507875,2013,5011,91.05711183,30.53664,159.3049927,8.40658,5002m_1m_E,1,E,1,0,5.32,0.646,0.503,81.631,5.758,14.177,218.563,24.036,9.093151939,0.362231642,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,,,,,,,,
HDX117,5000,101,79.06507875,2013,5011,91.05741081,30.53663,150.2550049,11.3338003,5002m_10m_E,10,E,10,0,5.23,0.484,0.382,53.541,3.918,13.667,424.67,33.239,12.77625681,0.257205039,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,,,,,,,,
HDX118,5000,280,79.06507875,2013,5011,91.05819103,30.53696,155.2250061,6.80409,5002m_57m_E,100,E,100,0,5.445,0.566,0.462,63.52,4.65,13.66,210.9,20.666,10.20516791,0.327495635,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,,,,,,,,
HDX119,5000,221,79.06507875,2013,5003,91.06384878,30.53952,130.4259949,23.9102993,5004m_1km_E,1000,E,1000,0,5.765,0.547,0.475,56.816,4.018,14.14,210.263,18.692,11.24882303,0.381457984,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,,,,,,,,
HDX120,5000,361,79.06507875,2013,4984,91.13430678,30.59447,197.9279938,16.5832005,5000m_10km_E,10000,E,10000,0,6.95,0.878,0.055,59.132,5.606,10.548,232.34,15.451,15.03721442,0.389384657,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,,,,,,,,
HDX121,5100,203,79.01377262,2013,5090,91.04632797,30.53505,138.3179932,39.1641006,5100m_1km_W,1000,W,-1000,0,7.005,0.569,0.513,68.629,5.216,13.158,218.73,22.917,9.54444299,0.369363874,70.23181714,101.3388314,0.957574029,7.975817286,4.465429564,500.3417078,1.173320994,-4.947009143,2.311391857,7.258401,-1.317808698,7.258400824,30.86992977,581.8236154,9.80263635,-13.72957129,23.53220764,5.36320626,-6.910920156,5.688079111,-8.385358986,552.1613502,0.183531193,202.0440825,0.72,138.181755,410.6207952,9.705714254,392.0504062,16.03142857,138.182,,,,,,,,
HDX122,5100,184,79.01377262,2013,5108,91.054499,30.53784,150.6190033,29.6408005,5103m_82m_W,82,W,-82,0,6.105,0.593,0.516,63.134,4.992,12.648,194.779,28.512,6.831474467,0.368625551,70.23181714,101.3388314,0.957574029,7.975817286,4.465429564,500.3417078,1.173320994,-4.947009143,2.311391857,7.258401,-1.317808698,7.258400824,30.86992977,581.8236154,9.80263635,-13.72957129,23.53220764,5.36320626,-6.910920156,5.688079111,-8.385358986,552.1613502,0.183531193,202.0440825,0.72,138.181755,410.6207952,9.705714254,392.0504062,16.03142857,138.182,,,,,,,,
HDX123,5100,281,63.6538288,2013,5104,91.055262,30.53788,139.7640076,44.8097,5103m_10m_W,10,W,-10,0,5.975,0.659,0.508,65.602,4.918,13.34,232.508,32.864,7.074853944,0.398875266,70.23181714,101.3388314,0.957574029,7.975817286,4.465429564,500.3417078,1.173320994,-4.947009143,2.311391857,7.258401,-1.317808698,7.258400824,30.86992977,581.8236154,9.80263635,-13.72957129,23.53220764,5.36320626,-6.910920156,5.688079111,-8.385358986,552.1613502,0.183531193,202.0440825,0.72,138.181755,410.6207952,9.705714254,392.0504062,16.03142857,138.182,57.92785422,0,4.633535014,23.25806435,23.0391924,1.009499984,7167.186047,11.20104
HDX124,5100,182,79.01377262,2013,5104,91.05536753,30.53789,139.7640076,44.8097,5103m_1m_W,1,W,-1,0,5.29,0.607,0.525,79.242,5.627,14.082,264.337,28.478,9.282147623,0.398875266,70.23181714,101.3388314,0.957574029,7.975817286,4.465429564,500.3417078,1.173320994,-4.947009143,2.311391857,7.258401,-1.317808698,7.258400824,30.86992977,581.8236154,9.80263635,-13.72957129,23.53220764,5.36320626,-6.910920156,5.688079111,-8.385358986,552.1613502,0.183531193,202.0440825,0.72,138.181755,410.6207952,9.705714254,392.0504062,16.03142857,138.182,,,,,,,,
HDX125,5100,181,79.01377262,2013,5117,91.0552202,30.53826,139.8209991,44.469101,5113m_10m_D,10,U,0,10,5.34,0.637,0.631,92.103,6.559,14.042,410.252,59.744,6.866831816,0.39947477,70.23181714,101.3388314,0.957574029,7.975817286,4.465429564,500.3417078,1.173320994,-4.947009143,2.311391857,7.258401,-1.317808698,7.258400824,30.86992977,581.8236154,9.80263635,-13.72957129,23.53220764,5.36320626,-6.910920156,5.688079111,-8.385358986,552.1613502,0.183531193,202.0440825,0.72,138.181755,410.6207952,9.705714254,392.0504062,16.03142857,138.182,,,,,,,,
HDX126,5100,215,79.01377262,2013,5104,91.05537732,30.53799,139.7640076,44.8097,5104m_1m_D,1,U,0,1,6.95,0.632,0.488,36.631,2.887,12.688,440.66,29.722,14.82605477,0.398875266,70.23181714,101.3388314,0.957574029,7.975817286,4.465429564,500.3417078,1.173320994,-4.947009143,2.311391857,7.258401,-1.317808698,7.258400824,30.86992977,581.8236154,9.80263635,-13.72957129,23.53220764,5.36320626,-6.910920156,5.688079111,-8.385358986,552.1613502,0.183531193,202.0440825,0.72,138.181755,410.6207952,9.705714254,392.0504062,16.03142857,138.182,,,,,,,,
HDX127,5100,213,79.01377262,2013,5104,91.05539438,30.53794,139.7640076,44.8097,5103m,0,O,0,0,6.5,0.523,0.313,36.638,2.826,12.967,200.327,20.517,9.763951845,0.398875266,70.23181714,101.3388314,0.957574029,7.975817286,4.465429564,500.3417078,1.173320994,-4.947009143,2.311391857,7.258401,-1.317808698,7.258400824,30.86992977,581.8236154,9.80263635,-13.72957129,23.53220764,5.36320626,-6.910920156,5.688079111,-8.385358986,552.1613502,0.183531193,202.0440825,0.72,138.181755,410.6207952,9.705714254,392.0504062,16.03142857,138.182,,,,,,,,
HDX128,5100,190,73.67738154,2013,5104,91.0554185,30.53788,139.7640076,44.8097,5102m_1m_D,1,B,0,-1,5.605,0.611,0.474,78.145,5.45,14.339,227.217,23.529,9.656891496,0.398875266,70.23181714,101.3388314,0.957574029,7.975817286,4.465429564,500.3417078,1.173320994,-4.947009143,2.311391857,7.258401,-1.317808698,7.258400824,30.86992977,581.8236154,9.80263635,-13.72957129,23.53220764,5.36320626,-6.910920156,5.688079111,-8.385358986,552.1613502,0.183531193,202.0440825,0.72,138.181755,410.6207952,9.705714254,392.0504062,16.03142857,138.182,66.41810836,1.635350768,5.623922414,27.6743772,30.07343299,0.92022674,7205.365591,11.23341
HDX129,5100,172,79.01377262,2013,5090,91.05543514,30.53786,139.7640076,44.8097,5093m_1m_D,10,B,0,-10,5.635,0.698,0.612,82.317,6.354,12.956,406.923,52.556,7.742655453,0.398875266,70.23181714,101.3388314,0.957574029,7.975817286,4.465429564,500.3417078,1.173320994,-4.947009143,2.311391857,7.258401,-1.317808698,7.258400824,30.86992977,581.8236154,9.80263635,-13.72957129,23.53220764,5.36320626,-6.910920156,5.688079111,-8.385358986,552.1613502,0.183531193,202.0440825,0.72,138.181755,410.6207952,9.705714254,392.0504062,16.03142857,138.182,,,,,,,,
HDX130,5100,164,79.01377262,2013,5104,91.05544522,30.53794,139.7640076,44.8097,5103m_1m_E,1,E,1,0,7.02,0.551,0.48,64.091,5,12.818,380.553,25.592,14.86999844,0.398875266,70.23181714,101.3388314,0.957574029,7.975817286,4.465429564,500.3417078,1.173320994,-4.947009143,2.311391857,7.258401,-1.317808698,7.258400824,30.86992977,581.8236154,9.80263635,-13.72957129,23.53220764,5.36320626,-6.910920156,5.688079111,-8.385358986,552.1613502,0.183531193,202.0440825,0.72,138.181755,410.6207952,9.705714254,392.0504062,16.03142857,138.182,,,,,,,,
HDX131,5100,135,99.71010753,2013,5101,91.05550361,30.53795,139.0859985,44.8097,5103m_10m_E,10,E,10,0,6.06,0.725,0.427,69.245,5.24,13.214,244.978,32.494,7.539176463,0.390903741,70.23181714,101.3388314,0.957574029,7.975817286,4.465429564,500.3417078,1.173320994,-4.947009143,2.311391857,7.258401,-1.317808698,7.258400824,30.86992977,581.8236154,9.80263635,-13.72957129,23.53220764,5.36320626,-6.910920156,5.688079111,-8.385358986,552.1613502,0.183531193,202.0440825,0.72,138.181755,410.6207952,9.705714254,392.0504062,16.03142857,138.182,91.58004233,0,6.766170035,40.5539178,31.79586343,1.275446345,6736.487461,11.02267
HDX132,5100,64,79.01377262,2013,5104,91.05592314,30.53812,141.2539978,40.875,5103m_100m_E,100,E,100,0,6.305,0.543,0.317,40.608,3.211,12.647,158.411,17.377,9.116130517,0.34610346,70.23181714,101.3388314,0.957574029,7.975817286,4.465429564,500.3417078,1.173320994,-4.947009143,2.311391857,7.258401,-1.317808698,7.258400824,30.86992977,581.8236154,9.80263635,-13.72957129,23.53220764,5.36320626,-6.910920156,5.688079111,-8.385358986,552.1613502,0.183531193,202.0440825,0.72,138.181755,410.6207952,9.705714254,392.0504062,16.03142857,138.182,,,,,,,,
